timestamp,open,high,low,close
2022-05-12,129.82800,129.90700,127.49000,128.29700
2022-05-11,130.42100,130.81200,129.42000,129.95600
2022-05-10,130.35600,130.57900,129.77000,130.41800
2022-05-09,130.57000,131.34700,130.09000,130.33300
2022-05-06,130.19900,130.81000,130.07000,130.56000
2022-05-05,129.15800,130.55900,128.73000,130.17300
2022-05-04,130.10700,130.38500,128.60000,129.14500
2022-05-03,130.19800,130.29200,129.67000,130.09900
2022-05-02,129.86100,130.47700,129.58000,130.20200
2022-04-29,130.83900,130.95200,129.29000,129.83000
2022-04-28,128.48000,131.25100,128.32000,130.84700
2022-04-27,127.19100,128.59100,126.93000,128.47000
2022-04-26,128.13000,128.22400,127.00000,127.20400
2022-04-25,128.49600,128.86500,127.49000,128.13200
2022-04-22,128.37700,129.11000,127.71000,128.42500
2022-04-21,127.95900,128.70500,127.78000,128.36000
2022-04-20,128.92900,129.40500,127.43000,127.95100
2022-04-19,127.09000,128.97300,126.97000,128.92200
2022-04-18,126.41200,127.11100,126.23000,127.07900
2022-04-15,125.90800,126.68100,125.87600,126.43900
2022-04-14,125.67000,126.01400,125.06000,125.90700
2022-04-13,125.36600,126.31800,125.32000,125.67000
2022-04-12,125.37200,125.76000,124.74000,125.37300
2022-04-11,124.20700,125.77100,124.15000,125.35000
2022-04-08,123.95000,124.68000,123.64000,124.32000
2022-04-07,123.77800,124.00300,123.44000,123.94500
2022-04-06,123.59000,124.05100,123.44000,123.76900
2022-04-05,122.78100,123.67200,122.35000,123.60000
2022-04-04,122.54200,122.95800,122.25900,122.77900
2022-04-01,121.67200,123.03400,121.65100,122.49000
2022-03-31,121.86000,122.45400,121.25000,121.68000
2022-03-30,122.87200,123.20500,121.28000,121.86300
2022-03-29,123.87900,124.30300,121.96000,122.88000
2022-03-28,122.04000,125.10300,122.00600,123.89000
2022-03-25,122.35600,122.43400,121.16000,122.06000
2022-03-24,121.12300,122.41000,120.92000,122.34000
2022-03-23,120.82300,121.41400,120.56000,121.11900
2022-03-22,119.45900,121.03300,119.41000,120.81500
2022-03-21,119.13500,119.50000,119.07000,119.46100
2022-03-18,118.60100,119.40000,118.44000,119.17000
2022-03-17,118.75000,119.02600,118.34000,118.59900
2022-03-16,118.29400,119.12200,118.15000,118.76100
2022-03-15,118.17800,118.45100,117.68000,118.30200
2022-03-14,117.33500,118.22000,117.29000,118.18200
2022-03-11,116.13300,117.36000,116.05200,117.26800
2022-03-10,115.81400,116.20000,115.75800,116.13000
2022-03-09,115.63500,115.95000,115.53000,115.80200
2022-03-08,115.29200,115.79100,115.23000,115.63800
2022-03-07,114.92500,115.47200,114.79000,115.25800
2022-03-04,115.46000,115.55700,114.62000,114.76300
2022-03-03,115.51600,115.81000,115.35000,115.45700
2022-03-02,114.88800,115.68700,114.76000,115.48900
2022-03-01,114.95700,115.29000,114.67000,114.89300
2022-02-28,115.22900,115.78000,114.83000,114.99700
2022-02-25,115.49400,115.76100,115.12000,115.54800
2022-02-24,114.95700,115.70000,114.38000,115.49400
2022-02-23,115.04300,115.20100,114.89000,114.97300
2022-02-22,114.74000,115.24200,114.47000,115.07000
2022-02-21,115.01000,115.12400,114.68000,114.72700
2022-02-18,114.94100,115.30000,114.76000,114.99200
2022-02-17,115.52300,115.53800,114.82000,114.94000
2022-02-16,115.64800,115.79100,115.32000,115.51500
2022-02-15,115.50800,115.87400,115.22000,115.61000
2022-02-14,115.32900,115.75000,114.98000,115.54000
2022-02-11,115.95900,116.17400,114.99000,115.38300
2022-02-10,115.50300,116.34000,115.44800,115.95900
2022-02-09,115.52800,115.68300,115.29000,115.51000
2022-02-08,115.08700,115.63000,115.03000,115.52900
2022-02-07,115.21500,115.38000,114.88000,115.11000
2022-02-04,114.95700,115.43100,114.74000,115.25000
2022-02-03,114.43300,114.99000,114.29000,114.95200
2022-02-02,114.74300,114.80300,114.13000,114.43700
2022-02-01,115.03800,115.19300,114.53000,114.68300
2022-01-31,115.27000,115.59300,114.89000,115.04000
2022-01-28,115.36800,115.68500,115.09000,115.17800
2022-01-27,114.59800,115.49000,114.44000,115.36400
2022-01-26,113.84400,114.69500,113.74000,114.62400
2022-01-25,113.88400,114.16000,113.64000,113.85800
2022-01-24,113.66100,114.00000,113.44000,113.87900
2022-01-21,114.08700,114.15000,113.57000,113.67400
2022-01-20,114.31900,114.54700,113.93000,114.07700
2022-01-19,114.59600,114.78800,114.17000,114.31800
2022-01-18,114.60600,115.05800,114.42000,114.61000
2022-01-17,114.11800,114.65100,114.08800,114.62000
2022-01-14,114.15300,114.26500,113.45000,114.18900
2022-01-13,114.62700,114.70400,113.97000,114.17800
2022-01-12,115.29100,115.48500,114.35000,114.63100
2022-01-11,115.14600,115.68100,115.09000,115.29000
2022-01-10,115.59200,115.85100,115.01000,115.20000
2022-01-07,115.81800,116.04900,115.47500,115.53000
2022-01-06,116.09100,116.19000,115.60000,115.83000
2022-01-05,116.12400,116.24300,115.59000,116.11200
2022-01-04,115.29800,116.35200,115.25600,116.14000
2022-01-03,115.10700,115.36700,114.91000,115.31900
2021-12-31,115.03300,115.19800,114.97000,115.06800
2021-12-30,114.93600,115.21600,114.89700,115.11000
2021-12-29,114.81300,115.03800,114.64000,114.90300
2021-12-28,114.84100,114.95000,114.68000,114.80900
2021-12-27,114.34900,114.91400,114.28000,114.81800
2021-12-24,114.37100,114.51300,114.27000,114.35000
