timestamp,open,high,low,close
2022-05-13 21:00:00,129.32500,129.34800,129.28000,129.30700
2022-05-13 20:00:00,129.34100,129.35900,129.25000,129.31000
2022-05-13 19:00:00,129.36000,129.37400,129.25000,129.34200
2022-05-13 18:00:00,129.37200,129.43100,129.17000,129.36000
2022-05-13 17:00:00,129.23400,129.38400,129.19000,129.37200
2022-05-13 16:00:00,129.35000,129.36100,129.13000,129.23300
2022-05-13 15:00:00,129.31700,129.45400,129.11000,129.35000
2022-05-13 14:00:00,129.01100,129.39200,128.90000,129.32200
2022-05-13 13:00:00,129.05700,129.11200,128.84000,129.00800
2022-05-13 12:00:00,128.96200,129.09600,128.87000,129.05200
2022-05-13 11:00:00,128.84000,128.99800,128.78000,128.96100
2022-05-13 10:00:00,128.80600,128.97700,128.71000,128.84000
2022-05-13 09:00:00,128.79900,128.88700,128.68000,128.80500
2022-05-13 08:00:00,128.67700,128.92600,128.46000,128.80200
2022-05-13 07:00:00,128.89600,128.90100,128.56000,128.67600
2022-05-13 06:00:00,128.94000,128.98100,128.76000,128.89300
2022-05-13 05:00:00,129.08600,129.13200,128.84000,128.94600
2022-05-13 04:00:00,128.82600,129.15100,128.79000,129.08400
2022-05-13 03:00:00,129.07000,129.16400,128.79000,128.82100
2022-05-13 02:00:00,128.82200,129.35800,128.75000,129.06700
2022-05-13 01:00:00,128.60000,128.92400,128.32000,128.82000
2022-05-13 00:00:00,128.49200,128.63500,128.41000,128.59900
2022-05-12 23:00:00,128.40700,128.59800,128.37000,128.48900
2022-05-12 22:00:00,128.33900,128.44000,128.23700,128.41700
2022-05-12 21:00:00,128.44500,128.45500,128.26300,128.34000
2022-05-12 20:00:00,128.10000,128.44700,128.07000,128.44200
2022-05-12 19:00:00,128.29300,128.36600,128.05000,128.09700
2022-05-12 18:00:00,128.40000,128.40100,128.15000,128.29800
2022-05-12 17:00:00,128.10200,128.41200,128.07000,128.40300
2022-05-12 16:00:00,128.12000,128.34200,128.06000,128.09900
2022-05-12 15:00:00,127.94800,128.25400,127.74000,128.11500
2022-05-12 14:00:00,128.11400,128.25000,127.49000,127.95000
2022-05-12 13:00:00,128.52300,128.74200,127.95000,128.11500
2022-05-12 12:00:00,128.68600,128.72300,128.41000,128.52300
2022-05-12 11:00:00,128.73000,128.82700,128.61000,128.68200
2022-05-12 10:00:00,128.54700,128.85000,128.48000,128.73100
2022-05-12 09:00:00,128.81800,128.87600,128.38000,128.54600
2022-05-12 08:00:00,129.30000,129.31400,128.56000,128.83900
2022-05-12 07:00:00,129.61100,129.66200,129.17000,129.30500
2022-05-12 06:00:00,129.78300,129.79900,129.55000,129.61000
2022-05-12 05:00:00,129.82000,129.85100,129.73000,129.77800
2022-05-12 04:00:00,129.78000,129.85500,129.66000,129.82300
2022-05-12 03:00:00,129.85900,129.90700,129.66000,129.78000
2022-05-12 02:00:00,129.74000,129.90000,129.64000,129.85900
2022-05-12 01:00:00,129.84000,129.85300,129.48000,129.73400
2022-05-12 00:00:00,129.91000,129.94900,129.79000,129.84900
2022-05-11 23:00:00,129.96200,130.05400,129.80000,129.91100
2022-05-11 22:00:00,129.92500,129.97200,129.74000,129.95600
2022-05-11 21:00:00,129.94500,130.06500,129.89000,129.95600
2022-05-11 20:00:00,129.75000,129.97500,129.72000,129.94500
2022-05-11 19:00:00,129.55400,129.93400,129.50000,129.75300
2022-05-11 18:00:00,129.93400,129.93400,129.42000,129.55500
2022-05-11 17:00:00,130.19900,130.22900,129.86000,129.93400
2022-05-11 16:00:00,130.22000,130.31800,130.12000,130.20000
2022-05-11 15:00:00,130.25900,130.31400,130.02000,130.24800
2022-05-11 14:00:00,130.75000,130.81200,129.92000,130.25200
2022-05-11 13:00:00,129.81400,130.80500,129.74000,130.74500
2022-05-11 12:00:00,129.84300,129.85500,129.61000,129.80700
2022-05-11 11:00:00,129.75100,129.90200,129.71000,129.84200
2022-05-11 10:00:00,129.86100,129.87200,129.56000,129.74600
2022-05-11 09:00:00,129.96800,130.07800,129.78000,129.85500
2022-05-11 08:00:00,130.22600,130.22600,129.87000,129.97000
2022-05-11 07:00:00,130.36300,130.38300,130.17000,130.22200
2022-05-11 06:00:00,130.34100,130.38700,130.25000,130.36200
2022-05-11 05:00:00,130.38800,130.49300,130.28000,130.33800
2022-05-11 04:00:00,130.35400,130.39900,130.32000,130.38700
2022-05-11 03:00:00,130.38800,130.42200,130.29000,130.35000
2022-05-11 02:00:00,130.34600,130.43400,130.30000,130.38000
2022-05-11 01:00:00,130.36200,130.46800,130.20000,130.33900
2022-05-11 00:00:00,130.35200,130.38900,130.28000,130.36500
2022-05-10 23:00:00,130.42100,130.44100,130.25000,130.35000
2022-05-10 22:00:00,130.42900,130.44600,130.38000,130.41800
2022-05-10 21:00:00,130.37100,130.46000,130.33000,130.42000
2022-05-10 20:00:00,130.41000,130.43100,130.34000,130.36700
2022-05-10 19:00:00,130.32700,130.44000,130.27000,130.41000
2022-05-10 18:00:00,130.24300,130.39400,130.17000,130.32000
2022-05-10 17:00:00,130.21500,130.25000,130.06000,130.24700
2022-05-10 16:00:00,130.21900,130.45500,130.11000,130.21600
2022-05-10 15:00:00,130.09200,130.23500,130.01000,130.22000
2022-05-10 14:00:00,129.97000,130.17200,129.91000,130.09200
2022-05-10 13:00:00,130.07600,130.28300,129.88000,129.97400
2022-05-10 12:00:00,130.07900,130.10900,129.84000,130.07000
2022-05-10 11:00:00,130.21400,130.21500,130.01000,130.08000
2022-05-10 10:00:00,130.06900,130.26200,130.01000,130.21500
2022-05-10 09:00:00,130.35500,130.36100,129.95000,130.07300
2022-05-10 08:00:00,130.45700,130.46400,130.20000,130.35500
2022-05-10 07:00:00,130.35000,130.50100,130.28000,130.45400
2022-05-10 06:00:00,130.46400,130.55100,130.31000,130.35000
2022-05-10 05:00:00,130.25000,130.50000,130.18000,130.46200
2022-05-10 04:00:00,130.39100,130.40600,130.14000,130.24900
2022-05-10 03:00:00,130.26900,130.47200,130.23000,130.38600
2022-05-10 02:00:00,130.03600,130.28500,129.77000,130.26600
2022-05-10 01:00:00,130.37700,130.42900,129.92000,130.03500
2022-05-10 00:00:00,130.47200,130.47800,130.27000,130.37800
2022-05-09 23:00:00,130.35600,130.57900,130.32300,130.46800
2022-05-09 22:00:00,130.24300,130.39000,130.23500,130.33300
2022-05-09 21:00:00,130.21000,130.35200,130.18000,130.20900
2022-05-09 20:00:00,130.30500,130.33700,130.15000,130.21000
2022-05-09 19:00:00,130.39300,130.40500,130.25000,130.31000
2022-05-09 18:00:00,130.29500,130.43800,130.21000,130.39200
