timestamp,open,high,low,close
2022-05-12,0.62839,0.62976,0.62140,0.62330
2022-05-11,0.62908,0.63799,0.62790,0.62930
2022-05-10,0.63217,0.63477,0.62740,0.62903
2022-05-09,0.64035,0.64035,0.63162,0.63212
2022-05-06,0.64232,0.64577,0.63920,0.64018
2022-05-05,0.65418,0.65683,0.63910,0.64231
2022-05-04,0.64320,0.65561,0.64200,0.65403
2022-05-03,0.64306,0.64756,0.64080,0.64326
2022-05-02,0.64601,0.64740,0.64100,0.64305
2022-04-29,0.64880,0.65428,0.64490,0.64550
2022-04-28,0.65400,0.65435,0.64490,0.64880
2022-04-27,0.65600,0.65910,0.65250,0.65397
2022-04-26,0.66190,0.66450,0.65585,0.65600
2022-04-25,0.66384,0.66391,0.65790,0.66194
2022-04-22,0.67328,0.67364,0.66240,0.66304
2022-04-21,0.68028,0.68095,0.67250,0.67338
2022-04-20,0.67310,0.68131,0.67290,0.68024
2022-04-19,0.67272,0.67640,0.67180,0.67320
2022-04-18,0.67675,0.67762,0.67130,0.67272
2022-04-15,0.67827,0.67970,0.67538,0.67580
2022-04-14,0.67960,0.68341,0.67640,0.67818
2022-04-13,0.68511,0.69015,0.67530,0.67965
2022-04-12,0.68300,0.68894,0.68020,0.68485
2022-04-11,0.68481,0.68551,0.68100,0.68290
2022-04-08,0.68902,0.68950,0.68180,0.68440
2022-04-07,0.69176,0.69210,0.68770,0.68904
2022-04-06,0.69417,0.69671,0.68940,0.69176
2022-04-05,0.69483,0.70341,0.69320,0.69416
2022-04-04,0.69158,0.69680,0.69020,0.69470
2022-04-01,0.69314,0.69480,0.68920,0.69179
2022-03-31,0.69743,0.69780,0.69240,0.69320
2022-03-30,0.69340,0.69984,0.69330,0.69750
2022-03-29,0.68928,0.69454,0.68740,0.69337
2022-03-28,0.69520,0.69635,0.68860,0.68947
2022-03-25,0.69598,0.69872,0.69410,0.69710
2022-03-24,0.69707,0.69776,0.69360,0.69590
2022-03-23,0.69614,0.69886,0.69320,0.69710
2022-03-22,0.68852,0.69655,0.68610,0.69600
2022-03-21,0.68960,0.69233,0.68710,0.68849
2022-03-18,0.68798,0.69132,0.68630,0.69030
2022-03-17,0.68245,0.68992,0.68210,0.68790
2022-03-16,0.67677,0.68446,0.67380,0.68240
2022-03-15,0.67471,0.67923,0.67250,0.67678
2022-03-14,0.68010,0.68144,0.67389,0.67460
2022-03-11,0.68596,0.68750,0.67968,0.67999
2022-03-10,0.68374,0.68743,0.68080,0.68620
2022-03-09,0.68003,0.68524,0.67940,0.68367
2022-03-08,0.68232,0.68504,0.67970,0.68030
2022-03-07,0.68466,0.69255,0.68180,0.68226
2022-03-04,0.67994,0.68720,0.67650,0.68574
2022-03-03,0.67858,0.68093,0.67580,0.67999
2022-03-02,0.67540,0.67997,0.67420,0.67855
2022-03-01,0.67714,0.67909,0.67390,0.67532
2022-02-28,0.66743,0.67770,0.66719,0.67707
2022-02-25,0.66924,0.67511,0.66820,0.67451
2022-02-24,0.67692,0.67762,0.66280,0.66905
2022-02-23,0.67307,0.68092,0.67254,0.67686
2022-02-22,0.66980,0.67546,0.66780,0.67291
2022-02-21,0.66890,0.67337,0.66790,0.66961
2022-02-18,0.66837,0.67297,0.66835,0.66900
2022-02-17,0.66763,0.67176,0.66570,0.66893
2022-02-16,0.66375,0.66914,0.66300,0.66783
2022-02-15,0.66140,0.66484,0.66000,0.66375
2022-02-14,0.66402,0.66501,0.65890,0.66118
2022-02-11,0.66703,0.66934,0.66240,0.66419
2022-02-10,0.66799,0.67325,0.66510,0.66703
2022-02-09,0.66461,0.66977,0.66380,0.66801
2022-02-08,0.66289,0.66537,0.66230,0.66480
2022-02-07,0.66076,0.66414,0.65987,0.66310
2022-02-04,0.66570,0.66831,0.65870,0.66138
2022-02-03,0.66275,0.66813,0.66070,0.66590
2022-02-02,0.66358,0.66620,0.66220,0.66270
2022-02-01,0.65749,0.66474,0.65640,0.66350
2022-01-31,0.65399,0.65971,0.65370,0.65711
2022-01-28,0.65814,0.65890,0.65270,0.65402
2022-01-27,0.66498,0.66606,0.65680,0.65815
2022-01-26,0.66842,0.67019,0.66360,0.66500
2022-01-25,0.66982,0.67098,0.66560,0.66819
2022-01-24,0.67126,0.67276,0.66580,0.66980
2022-01-21,0.67553,0.67590,0.67030,0.67061
2022-01-20,0.67804,0.68058,0.67480,0.67537
2022-01-19,0.67668,0.68114,0.67610,0.67786
2022-01-18,0.67910,0.68080,0.67490,0.67690
2022-01-17,0.68052,0.68182,0.67840,0.67960
2022-01-14,0.68565,0.68737,0.67900,0.67967
2022-01-13,0.68444,0.68906,0.68360,0.68600
2022-01-12,0.67844,0.68574,0.67700,0.68434
2022-01-11,0.67587,0.67910,0.67380,0.67830
2022-01-10,0.67722,0.67833,0.67330,0.67580
2022-01-07,0.67447,0.67810,0.67320,0.67740
2022-01-06,0.67930,0.67970,0.67300,0.67470
2022-01-05,0.68034,0.68371,0.67880,0.67901
2022-01-04,0.67825,0.68245,0.67610,0.68100
2022-01-03,0.68319,0.68565,0.67700,0.67850
2021-12-31,0.68283,0.68519,0.68170,0.68360
2021-12-30,0.68267,0.68570,0.68120,0.68300
2021-12-29,0.67999,0.68425,0.67840,0.68290
2021-12-28,0.68110,0.68286,0.67860,0.68020
2021-12-27,0.68210,0.68252,0.67870,0.68110
2021-12-24,0.68215,0.68360,0.68021,0.68092
