timestamp,open,high,low,close
2022-05-12,0.69277,0.69531,0.68580,0.68770
2022-05-11,0.69368,0.70536,0.69250,0.69381
2022-05-10,0.69476,0.69862,0.69080,0.69368
2022-05-09,0.70685,0.70689,0.69420,0.69468
2022-05-06,0.71124,0.71352,0.70550,0.70770
2022-05-05,0.72546,0.72662,0.70740,0.71130
2022-05-04,0.70964,0.72653,0.70850,0.72543
2022-05-03,0.70510,0.71477,0.70440,0.70954
2022-05-02,0.70662,0.70817,0.70270,0.70507
2022-04-29,0.70989,0.71799,0.70560,0.70630
2022-04-28,0.71220,0.71619,0.70520,0.70996
2022-04-27,0.71181,0.71908,0.70980,0.71230
2022-04-26,0.71827,0.72289,0.71160,0.71188
2022-04-25,0.72501,0.72501,0.71320,0.71820
2022-04-22,0.73719,0.73740,0.72310,0.72370
2022-04-21,0.74499,0.74578,0.73620,0.73723
2022-04-20,0.73748,0.74578,0.73690,0.74499
2022-04-19,0.73505,0.74000,0.73420,0.73749
2022-04-18,0.73896,0.74033,0.73390,0.73510
2022-04-15,0.74135,0.74230,0.73880,0.73970
2022-04-14,0.74528,0.74684,0.73940,0.74120
2022-04-13,0.74516,0.74749,0.73890,0.74520
2022-04-12,0.74165,0.74934,0.73960,0.74530
2022-04-11,0.74609,0.74658,0.74110,0.74170
2022-04-08,0.74795,0.74928,0.74230,0.74550
2022-04-07,0.75078,0.75190,0.74640,0.74798
2022-04-06,0.75755,0.75931,0.74830,0.75071
2022-04-05,0.75421,0.76612,0.75330,0.75765
2022-04-04,0.74909,0.75563,0.74800,0.75422
2022-04-01,0.74838,0.75245,0.74690,0.74990
2022-03-31,0.75107,0.75259,0.74670,0.74839
2022-03-30,0.75096,0.75366,0.74990,0.75110
2022-03-29,0.74877,0.75190,0.74530,0.75090
2022-03-28,0.75098,0.75401,0.74630,0.74885
2022-03-25,0.75104,0.75368,0.74920,0.75120
2022-03-24,0.74968,0.75277,0.74630,0.75040
2022-03-23,0.74637,0.75071,0.74470,0.74960
2022-03-22,0.73942,0.74714,0.73730,0.74630
2022-03-21,0.74017,0.74248,0.73700,0.73942
2022-03-18,0.73739,0.74180,0.73570,0.74130
2022-03-17,0.72874,0.73931,0.72790,0.73744
2022-03-16,0.71948,0.72969,0.71770,0.72860
2022-03-15,0.71881,0.72276,0.71620,0.71950
2022-03-14,0.72870,0.72987,0.71828,0.71890
2022-03-11,0.73546,0.73671,0.72790,0.72893
2022-03-10,0.73171,0.73675,0.72840,0.73549
2022-03-09,0.72667,0.73373,0.72610,0.73183
2022-03-08,0.73130,0.73481,0.72420,0.72639
2022-03-07,0.73733,0.74412,0.73080,0.73164
2022-03-04,0.73280,0.73805,0.72970,0.73668
2022-03-03,0.72963,0.73477,0.72730,0.73276
2022-03-02,0.72494,0.73066,0.72400,0.72963
2022-03-01,0.72612,0.72899,0.72350,0.72497
2022-02-28,0.71584,0.72656,0.71575,0.72616
2022-02-25,0.71627,0.72377,0.71380,0.72244
2022-02-24,0.72331,0.72338,0.70910,0.71610
2022-02-23,0.72169,0.72840,0.72140,0.72329
2022-02-22,0.71890,0.72336,0.71690,0.72155
2022-02-21,0.71684,0.72227,0.71640,0.71897
2022-02-18,0.71830,0.72280,0.71620,0.71708
2022-02-17,0.71943,0.72175,0.71470,0.71851
2022-02-16,0.71509,0.72050,0.71400,0.71930
2022-02-15,0.71251,0.71567,0.70990,0.71516
2022-02-14,0.71279,0.71504,0.70830,0.71241
2022-02-11,0.71638,0.71853,0.71050,0.71310
2022-02-10,0.71778,0.72488,0.71450,0.71660
2022-02-09,0.71456,0.71946,0.71380,0.71780
2022-02-08,0.71256,0.71470,0.71030,0.71450
2022-02-07,0.70756,0.71304,0.70620,0.71254
2022-02-04,0.71380,0.71516,0.70480,0.70678
2022-02-03,0.71360,0.71684,0.71060,0.71390
2022-02-02,0.71265,0.71589,0.71150,0.71349
2022-02-01,0.70663,0.71305,0.70300,0.71282
2022-01-31,0.69898,0.70767,0.69840,0.70632
2022-01-28,0.70303,0.70460,0.69640,0.69833
2022-01-27,0.71131,0.71213,0.70200,0.70303
2022-01-26,0.71510,0.71812,0.70920,0.71148
2022-01-25,0.71410,0.71768,0.71180,0.71480
2022-01-24,0.71704,0.71876,0.70870,0.71425
2022-01-21,0.72245,0.72310,0.71680,0.71801
2022-01-20,0.72108,0.72768,0.72030,0.72262
2022-01-19,0.71823,0.72382,0.71730,0.72100
2022-01-18,0.72070,0.72280,0.71670,0.71840
2022-01-17,0.72111,0.72294,0.71920,0.72120
2022-01-14,0.72802,0.72937,0.71950,0.72055
2022-01-13,0.72818,0.73143,0.72700,0.72820
2022-01-12,0.72091,0.72927,0.71970,0.72840
2022-01-11,0.71641,0.72134,0.71520,0.72087
2022-01-10,0.71720,0.72025,0.71460,0.71639
2022-01-07,0.71593,0.71876,0.71260,0.71779
2022-01-06,0.72208,0.72228,0.71420,0.71580
2022-01-05,0.72323,0.72725,0.72120,0.72217
2022-01-04,0.71859,0.72489,0.71820,0.72390
2022-01-03,0.72588,0.72770,0.71810,0.71900
2021-12-31,0.72490,0.72777,0.72400,0.72548
2021-12-30,0.72468,0.72758,0.72390,0.72490
2021-12-29,0.72243,0.72726,0.72100,0.72509
2021-12-28,0.72368,0.72640,0.72160,0.72243
2021-12-27,0.72248,0.72448,0.72030,0.72364
2021-12-24,0.72400,0.72442,0.72150,0.72215
